Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported
1484,1,1,Earth,,E,93.0,P,TRAPPIST-1e,16.0,False,Roachoanand,977,1,False
1485,1,1,Mars,True,F,291.0,P,TRAPPIST-1e,38.0,False,Man,0,0,True
1488,1,1,Mars,True,E,94.0,P,TRAPPIST-1e,42.0,False,Betie,0,0,True
1489,1,1,Earth,False,G,229.0,S,TRAPPIST-1e,19.0,False,Gallencis,888,1,False
1490,1,1,Europa,False,D,47.0,P,55 Cancri e,26.0,False,Crioncery,4302,1,False
1491,1,3,Earth,False,G,240.0,P,55 Cancri e,32.0,False,Sosalinson,825,1,True
1491,2,3,Earth,False,F,292.0,P,TRAPPIST-1e,56.0,False,Sosalinson,759,1,False
1491,3,3,Earth,False,G,240.0,P,TRAPPIST-1e,0.0,False,,0,0,True
1493,1,1,Earth,False,F,285.0,S,TRAPPIST-1e,38.0,False,Hardley,748,1,False
1498,1,1,Earth,False,F,295.0,P,TRAPPIST-1e,30.0,False,Talls,648,1,False
1499,1,1,Earth,False,F,287.0,S,TRAPPIST-1e,21.0,False,Keithunts,1068,1,False
1500,1,7,Earth,False,G,230.0,S,TRAPPIST-1e,11.0,False,Cooperkins,0,0,False
1500,2,7,Earth,False,G,230.0,S,TRAPPIST-1e,3.0,False,Cooperkins,0,0,False
1500,3,7,Earth,False,G,230.0,S,55 Cancri e,17.0,False,Barbes,1023,1,True
1500,4,7,Earth,,G,230.0,S,55 Cancri e,35.0,False,Cooperkins,0,0,True
1500,5,7,Earth,False,F,288.0,S,55 Cancri e,17.0,False,Barbes,879,1,False
1500,6,7,Earth,True,G,230.0,S,TRAPPIST-1e,0.0,False,Barbes,0,0,True
1500,7,7,Earth,True,G,230.0,S,TRAPPIST-1e,46.0,False,Barbes,0,0,True
1501,1,1,Earth,False,G,243.0,P,TRAPPIST-1e,63.0,False,Fryan,810,1,False
1503,1,2,Mars,False,D,48.0,P,TRAPPIST-1e,35.0,False,Haste,2388,1,False
1503,2,2,Mars,False,D,48.0,P,TRAPPIST-1e,61.0,False,Haste,1182,1,False
1506,1,1,Earth,False,F,298.0,P,,19.0,False,Vines,648,1,True
1507,1,4,Earth,False,F,289.0,S,TRAPPIST-1e,43.0,False,,1219,1,True
1507,2,4,Earth,False,F,289.0,S,TRAPPIST-1e,14.0,False,Jeffey,1104,1,False
1507,3,4,Earth,False,G,231.0,S,TRAPPIST-1e,78.0,False,Jeffey,445,1,False
1507,4,4,Earth,False,F,289.0,S,TRAPPIST-1e,21.0,False,Jeffey,888,1,False
1509,1,1,Mars,False,E,95.0,P,TRAPPIST-1e,32.0,,Dal,1298,1,False
1510,1,1,Mars,False,F,291.0,S,TRAPPIST-1e,31.0,False,Swin,1227,1,False
1511,1,4,Europa,False,B,63.0,S,TRAPPIST-1e,40.0,False,Spandisket,1619,1,True
1511,2,4,Europa,True,B,63.0,S,TRAPPIST-1e,13.0,False,Whealeed,0,0,True
1511,3,4,Europa,False,B,63.0,S,TRAPPIST-1e,36.0,False,Spandisket,4338,1,False
1511,4,4,Europa,False,B,63.0,S,55 Cancri e,31.0,False,Whealeed,8618,1,False
1515,1,1,Earth,False,F,293.0,S,TRAPPIST-1e,18.0,False,Oconley,778,1,False
1520,1,1,Earth,True,G,235.0,S,TRAPPIST-1e,40.0,False,Klindsey,0,0,True
1521,1,1,Mars,True,F,295.0,S,TRAPPIST-1e,28.0,False,Flité,0,0,True
1523,1,2,Europa,True,B,64.0,S,55 Cancri e,41.0,False,Waring,0,0,True
1523,2,2,Europa,True,B,64.0,S,TRAPPIST-1e,35.0,False,Waring,0,0,True
1524,1,1,Earth,True,G,236.0,S,TRAPPIST-1e,14.0,False,Shawforden,0,0,True
1525,1,1,Mars,False,F,299.0,P,TRAPPIST-1e,20.0,False,Gin,1846,1,True
1526,1,1,Earth,False,F,300.0,P,55 Cancri e,23.0,False,Sotond,781,1,False
1527,1,2,Europa,True,D,49.0,P,55 Cancri e,22.0,False,Boderbint,0,0,True
1527,2,2,Europa,False,D,49.0,P,TRAPPIST-1e,25.0,False,Boderbint,0,0,True
1528,1,1,Mars,False,D,50.0,P,55 Cancri e,18.0,False,Madan,6027,1,True
1529,1,2,Europa,False,A,16.0,S,PSO J318.5-22,25.0,True,Slable,7396,1,True
1529,2,2,Europa,False,A,16.0,S,TRAPPIST-1e,30.0,False,Slable,0,0,True
1531,1,1,Earth,False,G,237.0,S,TRAPPIST-1e,46.0,False,Puckley,810,1,False
1532,1,1,Europa,False,B,65.0,S,TRAPPIST-1e,27.0,False,Bealvewd,11410,1,False
1533,1,1,Earth,False,G,244.0,P,TRAPPIST-1e,53.0,False,Potters,1016,1,False
1536,1,1,Mars,True,F,297.0,S,TRAPPIST-1e,21.0,False,Nuthe,0,0,True
1539,1,1,Europa,,A,17.0,S,55 Cancri e,32.0,False,Barmant,3862,1,True
1540,1,3,Europa,False,C,55.0,P,TRAPPIST-1e,32.0,False,Clumshangs,4025,1,False
1540,2,3,Europa,False,C,55.0,P,TRAPPIST-1e,33.0,True,Clumshangs,7714,1,True
1540,3,3,Europa,False,C,55.0,P,TRAPPIST-1e,26.0,False,Clumshangs,3888,1,False
1541,1,1,Earth,False,F,298.0,S,TRAPPIST-1e,47.0,False,Woody,739,1,True
1542,1,1,Mars,False,F,299.0,S,TRAPPIST-1e,13.0,False,Seche,7349,1,False
1543,1,1,Europa,True,C,56.0,P,55 Cancri e,34.0,False,Clidly,0,0,True
1544,1,1,Earth,False,G,245.0,P,TRAPPIST-1e,21.0,False,Ayalazquez,809,1,False
1545,1,1,Mars,False,,,,TRAPPIST-1e,20.0,False,Fiha,1425,1,True
1547,1,1,Earth,False,F,301.0,S,TRAPPIST-1e,21.0,False,Hoppers,856,1,False
1548,1,2,Europa,True,B,50.0,P,55 Cancri e,51.0,,Unicting,0,0,True
1548,2,2,Europa,True,B,50.0,P,TRAPPIST-1e,18.0,False,Stivelte,0,0,True
1550,1,2,Europa,False,C,58.0,S,TRAPPIST-1e,26.0,False,Supiensive,4303,1,False
1550,2,2,Europa,False,,,,55 Cancri e,53.0,True,Supiensive,7633,1,False
1551,1,1,Europa,False,E,96.0,P,TRAPPIST-1e,30.0,False,Clidly,2879,1,True
1552,1,1,Earth,True,G,240.0,S,TRAPPIST-1e,37.0,False,Batestonley,0,0,False
1555,1,1,Europa,False,A,18.0,S,TRAPPIST-1e,45.0,False,Spistory,4376,1,False
1558,1,1,Earth,False,G,247.0,P,TRAPPIST-1e,62.0,False,Mcdowns,893,1,False
1560,1,1,Earth,False,G,242.0,S,TRAPPIST-1e,38.0,False,Guezaley,883,1,False
1561,1,1,Earth,False,F,305.0,P,55 Cancri e,24.0,False,Briggins,2152,1,False
1562,1,1,Earth,False,F,306.0,P,TRAPPIST-1e,18.0,False,Simmonders,775,1,False
1564,1,1,Mars,True,F,303.0,S,TRAPPIST-1e,23.0,False,Merie,0,0,False
1565,1,1,Earth,False,F,304.0,S,PSO J318.5-22,16.0,False,Fitzgerson,2285,1,False
1567,1,1,Europa,True,B,53.0,P,TRAPPIST-1e,37.0,False,Replic,0,0,True
1568,1,2,Earth,False,,,,TRAPPIST-1e,22.0,False,Burchrison,1127,1,False
1568,2,2,Earth,True,G,248.0,P,PSO J318.5-22,18.0,False,Burchrison,0,0,True
1569,1,1,Mars,True,F,308.0,P,TRAPPIST-1e,25.0,False,Hac,0,0,True
1572,1,2,Earth,False,G,249.0,P,TRAPPIST-1e,26.0,,Shephendry,786,1,False
1572,2,2,Earth,False,F,309.0,P,TRAPPIST-1e,25.0,False,Pager,873,1,False
1573,1,1,Mars,False,D,56.0,S,TRAPPIST-1e,55.0,False,Butte,1182,1,False
1576,1,1,Mars,False,E,97.0,P,TRAPPIST-1e,28.0,False,Hapie,1029,1,False
1577,1,1,Earth,False,F,310.0,P,,23.0,False,Grahangory,169,1,True
1578,1,1,Earth,False,E,98.0,P,TRAPPIST-1e,22.0,False,Garrincent,983,1,False
1579,1,1,Earth,False,F,311.0,P,55 Cancri e,26.0,False,Pughanders,2153,1,True
1580,1,2,Earth,False,G,246.0,S,TRAPPIST-1e,13.0,False,Hinesh,722,1,False
1580,2,2,Earth,False,G,246.0,S,TRAPPIST-1e,18.0,False,Hinesh,888,1,False
1581,1,2,Mars,True,F,312.0,P,TRAPPIST-1e,38.0,False,Che,0,0,True
1581,2,2,Mars,True,,,,TRAPPIST-1e,28.0,False,Che,0,0,True
1584,1,2,Earth,False,F,314.0,P,TRAPPIST-1e,57.0,False,Thony,804,1,False
1584,2,2,Earth,True,G,251.0,P,TRAPPIST-1e,0.0,False,Thony,0,0,False
1585,1,1,Earth,True,G,252.0,P,TRAPPIST-1e,18.0,False,Crosarios,0,0,True
1588,1,2,Europa,True,E,99.0,P,TRAPPIST-1e,25.0,False,Fullous,0,0,True
1588,2,2,Europa,False,E,99.0,P,55 Cancri e,35.0,False,Fullous,18118,1,True
1590,1,2,Europa,False,D,57.0,S,TRAPPIST-1e,37.0,False,Crakenecal,1357,1,True
1590,2,2,Europa,False,D,57.0,S,55 Cancri e,33.0,False,Crakenecal,2499,1,False
1592,1,2,Europa,False,C,60.0,S,TRAPPIST-1e,35.0,False,Idivent,4587,1,True
1592,2,2,Europa,False,C,60.0,S,55 Cancri e,47.0,False,Idivent,3826,1,True
1593,1,1,Earth,False,E,114.0,S,TRAPPIST-1e,23.0,False,Savaraldez,788,1,False
1594,1,1,Earth,False,G,253.0,P,TRAPPIST-1e,,False,Delazarson,928,1,True
1595,1,1,Europa,False,C,57.0,P,55 Cancri e,27.0,False,Reming,4378,1,True
1596,1,1,Europa,True,B,54.0,P,TRAPPIST-1e,23.0,False,Replipent,0,0,True
1597,1,1,Earth,True,G,254.0,P,TRAPPIST-1e,31.0,False,Hahnstonsen,0,0,True
1599,1,2,Europa,True,C,58.0,P,TRAPPIST-1e,19.0,False,Drelcate,0,0,True
1599,2,2,Europa,True,C,58.0,P,55 Cancri e,53.0,False,Drelcate,0,0,True
1601,1,1,Earth,False,G,255.0,P,TRAPPIST-1e,37.0,False,Mulley,774,1,False
1602,1,1,Earth,False,F,307.0,S,TRAPPIST-1e,18.0,False,Chardsons,2736,1,False
1603,1,3,Earth,False,F,317.0,P,TRAPPIST-1e,42.0,False,Carreralend,713,1,False
1603,2,3,Earth,True,G,256.0,P,TRAPPIST-1e,7.0,False,Carreralend,0,0,True
1603,3,3,Earth,False,G,256.0,P,55 Cancri e,7.0,False,Carreralend,0,0,True
1604,1,1,Earth,False,G,257.0,P,TRAPPIST-1e,24.0,False,Rostarks,782,1,False
1606,1,1,Europa,False,E,116.0,S,TRAPPIST-1e,20.0,False,Oilloody,2287,1,True
1608,1,1,Earth,False,F,319.0,P,TRAPPIST-1e,24.0,False,Dicksons,2151,1,False
1611,1,1,Earth,False,G,248.0,S,TRAPPIST-1e,42.0,False,Torrez,909,1,True
1612,1,2,Europa,False,E,101.0,P,TRAPPIST-1e,49.0,False,Entenedy,4093,1,True
1612,2,2,Europa,True,E,101.0,P,TRAPPIST-1e,47.0,False,Entenedy,0,0,True
1613,1,1,Earth,False,,,,55 Cancri e,16.0,False,Josey,876,1,False
1614,1,1,Mars,False,F,321.0,P,TRAPPIST-1e,26.0,True,Conie,1432,1,False
1615,1,3,Earth,False,F,322.0,P,TRAPPIST-1e,24.0,False,Lopelases,691,1,False
1615,2,3,Earth,True,G,259.0,P,TRAPPIST-1e,38.0,False,Harperez,0,0,True
1615,3,3,Earth,False,G,259.0,P,TRAPPIST-1e,0.0,False,Lopelases,0,0,True
1617,1,1,Mars,False,D,53.0,P,PSO J318.5-22,37.0,False,Blan,2404,1,False
1619,1,1,Earth,True,G,249.0,S,TRAPPIST-1e,39.0,False,Hinglendez,0,0,True
1621,1,2,Earth,False,F,308.0,S,55 Cancri e,25.0,False,Dukertyler,801,1,True
1621,2,2,Earth,False,F,308.0,S,PSO J318.5-22,25.0,False,Dukertyler,683,1,False
1622,1,1,Mars,True,F,323.0,P,TRAPPIST-1e,35.0,False,Sau,0,0,True
1624,1,3,Earth,True,G,250.0,S,PSO J318.5-22,0.0,False,Barbes,0,0,True
1624,2,3,Earth,False,G,250.0,S,55 Cancri e,46.0,False,Barbes,674,1,True
1624,3,3,Earth,,G,250.0,S,TRAPPIST-1e,4.0,False,Barbes,0,0,True
1625,1,2,Europa,True,C,59.0,P,55 Cancri e,19.0,False,Patimonne,0,0,True
1625,2,2,Europa,False,C,59.0,P,TRAPPIST-1e,29.0,False,Patimonne,3141,1,False
1626,1,1,Earth,False,F,324.0,P,TRAPPIST-1e,19.0,False,Logannon,10,1,False
1628,1,1,Europa,True,B,71.0,S,TRAPPIST-1e,47.0,False,Foraud,0,0,True
1630,1,3,Earth,True,G,252.0,S,PSO J318.5-22,1.0,False,Cofferson,0,0,True
1630,2,3,Earth,True,G,252.0,S,TRAPPIST-1e,4.0,False,Cofferson,0,0,False
1630,3,3,Earth,False,F,309.0,S,TRAPPIST-1e,37.0,False,Cofferson,775,1,False
1631,1,1,Earth,False,E,118.0,S,TRAPPIST-1e,61.0,False,Kennetty,1609,1,False
1632,1,1,Europa,True,C,62.0,S,TRAPPIST-1e,32.0,False,Fatted,0,0,True
1633,1,2,Earth,True,G,261.0,P,TRAPPIST-1e,4.0,False,Thony,0,0,True
1633,2,2,Earth,True,G,261.0,P,TRAPPIST-1e,16.0,False,Thony,0,0,True
1634,1,1,Earth,True,G,253.0,S,55 Cancri e,25.0,False,Conleydenan,0,0,False
1635,1,1,Earth,False,F,325.0,P,TRAPPIST-1e,22.0,False,Tuckers,2434,1,False
1636,1,1,Earth,False,G,254.0,S,TRAPPIST-1e,41.0,False,Connelson,907,1,False
1637,1,1,Earth,True,G,255.0,S,TRAPPIST-1e,25.0,False,Ricews,0,0,True
1638,1,1,Earth,False,E,119.0,S,TRAPPIST-1e,19.0,False,Ballocks,787,1,False
1640,1,1,Earth,False,G,262.0,P,TRAPPIST-1e,21.0,False,Scotterkins,926,1,True
1644,1,1,Earth,False,F,327.0,P,55 Cancri e,14.0,False,Waltonnedy,796,1,False
1645,1,1,,True,,,,55 Cancri e,18.0,False,Thonyderson,0,0,False
1646,1,1,Earth,False,G,264.0,P,TRAPPIST-1e,34.0,False,Monroellynn,885,1,True
1647,1,1,Earth,False,F,328.0,P,TRAPPIST-1e,33.0,False,Fisheparks,969,1,False
1649,1,1,Earth,True,G,265.0,P,55 Cancri e,14.0,False,Hinglendez,0,0,False
1650,1,1,Earth,True,G,258.0,S,55 Cancri e,28.0,False,Hodes,0,0,True
1651,1,3,Earth,True,G,266.0,P,PSO J318.5-22,43.0,False,Wonglasquez,0,0,False
1651,2,3,Earth,False,G,266.0,P,55 Cancri e,3.0,False,Lynnerett,0,0,True
1651,3,3,Earth,True,G,266.0,P,PSO J318.5-22,0.0,False,Wonglasquez,0,0,True
1653,1,1,Europa,False,A,19.0,S,,47.0,False,Oderient,2913,1,False
1655,1,2,Earth,False,,,,TRAPPIST-1e,28.0,False,Dicksons,3207,1,False
1655,2,2,Earth,False,F,310.0,S,TRAPPIST-1e,40.0,False,Dicksons,807,1,True
1656,1,1,Earth,False,F,311.0,S,TRAPPIST-1e,17.0,False,Mallerez,198,1,False
1657,1,1,Earth,False,G,267.0,P,TRAPPIST-1e,21.0,False,Alest,5648,1,False
1658,1,1,Mars,False,F,312.0,S,TRAPPIST-1e,,False,Part,1160,1,True
1659,1,1,Earth,False,F,313.0,S,TRAPPIST-1e,41.0,False,Pugherman,803,1,False
1660,1,1,Earth,,E,122.0,S,TRAPPIST-1e,20.0,False,Cardner,906,1,False
1661,1,4,Europa,False,A,20.0,S,TRAPPIST-1e,56.0,False,Fringh,0,0,False
1661,2,4,Europa,False,A,20.0,S,TRAPPIST-1e,57.0,False,Earmeter,2376,1,False
1661,3,4,Europa,True,A,20.0,S,TRAPPIST-1e,48.0,False,Fringh,0,0,True
1661,4,4,Europa,False,A,20.0,S,TRAPPIST-1e,37.0,False,Fringh,3696,1,False
1662,1,1,Earth,False,F,314.0,S,PSO J318.5-22,20.0,False,Sterson,669,1,False
1663,1,1,Earth,True,G,268.0,P,PSO J318.5-22,36.0,False,Villenson,0,0,True
1666,1,1,Europa,False,D,59.0,S,TRAPPIST-1e,38.0,False,Retefule,3851,1,True
1668,1,1,Earth,False,F,316.0,S,TRAPPIST-1e,22.0,False,Watsongley,645,1,False
1669,1,3,Mars,False,F,317.0,S,TRAPPIST-1e,31.0,False,Spane,2599,1,False
1669,2,3,Mars,True,F,317.0,S,TRAPPIST-1e,0.0,False,Spane,0,0,True
1669,3,3,Mars,False,F,317.0,S,55 Cancri e,21.0,False,Perte,2362,1,False
1670,1,2,Earth,False,G,269.0,P,TRAPPIST-1e,49.0,False,Sancasey,1724,1,False
1670,2,2,Earth,True,G,269.0,P,TRAPPIST-1e,44.0,False,Sancasey,0,0,False
1671,1,1,Europa,False,B,73.0,S,55 Cancri e,,False,Mosteraked,7627,1,False
1672,1,1,Earth,False,F,318.0,S,TRAPPIST-1e,29.0,False,Solivers,804,1,False
1673,1,1,Earth,False,F,330.0,P,55 Cancri e,16.0,False,Perrerojass,898,1,False
1674,1,1,Earth,True,G,260.0,S,PSO J318.5-22,20.0,False,,0,0,False
1676,1,1,Earth,True,G,270.0,P,TRAPPIST-1e,26.0,False,Staffersby,0,0,False
1677,1,1,Earth,False,E,103.0,P,TRAPPIST-1e,19.0,False,Robins,92,1,False
1681,1,1,Earth,False,G,261.0,S,TRAPPIST-1e,34.0,False,Englence,883,1,False
1682,1,1,Mars,True,F,331.0,P,TRAPPIST-1e,38.0,False,Watte,0,0,True
1685,1,3,Earth,False,,,,55 Cancri e,51.0,False,Dillestron,615,1,False
1685,2,3,Earth,False,G,272.0,P,55 Cancri e,7.0,False,Dillestron,0,0,False
1685,3,3,Earth,True,G,272.0,P,TRAPPIST-1e,3.0,False,Dillestron,0,0,True
1687,1,1,Mars,False,F,334.0,P,TRAPPIST-1e,26.0,True,Batte,1416,1,False
1688,1,3,Earth,False,E,124.0,S,TRAPPIST-1e,27.0,False,Webstenson,787,1,False
1688,2,3,Earth,True,,,,TRAPPIST-1e,7.0,False,Webstenson,0,0,False
1688,3,3,Earth,True,G,262.0,S,TRAPPIST-1e,19.0,False,Webstenson,0,0,True
1690,1,1,Earth,False,F,335.0,P,TRAPPIST-1e,28.0,False,Paulllegory,873,1,False
1691,1,1,Mars,False,F,321.0,S,TRAPPIST-1e,27.0,False,Giba,5871,1,False
1694,1,1,Earth,True,G,263.0,S,PSO J318.5-22,31.0,False,Chavezalez,0,0,True
1695,1,1,Earth,False,G,264.0,S,TRAPPIST-1e,26.0,False,Moraleney,783,1,False
1696,1,1,Europa,False,B,55.0,P,TRAPPIST-1e,43.0,False,Iderinelay,16535,1,False
1697,1,1,Earth,False,G,274.0,P,TRAPPIST-1e,23.0,,Blainson,786,1,False
1698,1,1,,True,E,125.0,S,PSO J318.5-22,14.0,False,Make,0,0,True
1699,1,1,Earth,False,F,336.0,P,55 Cancri e,47.0,False,Barkeretton,642,1,True
1700,1,2,Europa,True,B,74.0,S,TRAPPIST-1e,17.0,False,Waring,0,0,True
1700,2,2,Europa,False,B,74.0,S,TRAPPIST-1e,64.0,False,Waring,6826,1,False
1704,1,2,Mars,False,D,60.0,S,TRAPPIST-1e,13.0,False,Breke,1802,1,False
1704,2,2,Mars,False,D,60.0,S,55 Cancri e,18.0,False,Fincy,1766,1,True
1705,1,1,Mars,False,E,126.0,S,TRAPPIST-1e,29.0,True,Chake,0,0,False
1708,1,1,Earth,False,F,338.0,P,PSO J318.5-22,70.0,False,Hopez,1296,1,False
1709,1,7,Mars,False,F,326.0,S,TRAPPIST-1e,23.0,False,Minen,1325,1,False
1709,2,7,Mars,False,D,61.0,S,TRAPPIST-1e,23.0,False,Minen,2299,1,True
1709,3,7,Mars,False,,,,TRAPPIST-1e,35.0,False,Minen,1338,1,False
1709,4,7,Mars,False,E,127.0,S,TRAPPIST-1e,17.0,False,Minen,1896,1,False
1709,5,7,Mars,True,F,326.0,S,TRAPPIST-1e,26.0,False,Minen,0,0,True
1709,6,7,Mars,False,D,61.0,S,TRAPPIST-1e,15.0,False,Minen,3461,1,False
1709,7,7,Mars,False,F,326.0,S,TRAPPIST-1e,19.0,False,Minen,1687,1,False
1710,1,1,Earth,True,G,276.0,P,PSO J318.5-22,20.0,False,Mcgowaymond,0,0,True
1711,1,1,Earth,,F,327.0,S,TRAPPIST-1e,51.0,False,,2414,1,False
1712,1,2,Mars,,F,339.0,P,TRAPPIST-1e,17.0,False,,1119,1,False
1712,2,2,Mars,False,F,339.0,P,TRAPPIST-1e,27.0,False,Pamca,2598,1,False
1713,1,1,Earth,False,G,277.0,P,TRAPPIST-1e,43.0,False,Dyers,812,1,False
1714,1,1,Earth,False,G,265.0,S,TRAPPIST-1e,5.0,False,Parsoney,0,0,False
1715,1,1,Earth,True,G,266.0,S,TRAPPIST-1e,17.0,False,Mirandry,0,0,False
1717,1,2,Earth,False,E,105.0,P,TRAPPIST-1e,40.0,False,Franankson,1522,1,True
1717,2,2,Earth,False,E,105.0,P,TRAPPIST-1e,38.0,False,Fielsenders,1683,1,False
1718,1,1,Earth,True,,,,TRAPPIST-1e,20.0,False,Reyervaney,0,0,True
1719,1,1,Earth,True,G,278.0,P,TRAPPIST-1e,13.0,False,Savaraldez,0,0,False
1721,1,1,Earth,False,F,341.0,P,TRAPPIST-1e,15.0,False,Alest,1001,1,False
1723,1,1,Earth,False,E,128.0,S,TRAPPIST-1e,15.0,,Holcompson,987,1,False
1724,1,1,Europa,False,A,21.0,S,55 Cancri e,59.0,False,Diateous,1675,1,True
1725,1,1,Earth,False,F,328.0,S,TRAPPIST-1e,24.0,False,Wheelez,804,1,False
1727,1,2,Mars,True,F,342.0,P,,,False,Barte,0,0,True
1727,2,2,Mars,False,D,54.0,P,55 Cancri e,52.0,False,Barte,2699,1,False
1728,1,1,Earth,False,G,280.0,P,TRAPPIST-1e,38.0,False,Bakerson,883,1,False
1729,1,1,Earth,False,F,343.0,P,TRAPPIST-1e,26.0,False,Merce,1088,1,True
1730,1,1,Earth,False,E,106.0,P,55 Cancri e,17.0,False,Curton,863,1,True
1731,1,2,Earth,True,G,281.0,P,PSO J318.5-22,17.0,False,Santry,0,0,True
1731,2,2,Earth,False,G,281.0,P,55 Cancri e,20.0,False,Santry,809,1,True
1733,1,1,Earth,False,F,344.0,P,TRAPPIST-1e,15.0,False,Chanan,1444,1,False
1734,1,1,Earth,True,G,283.0,P,TRAPPIST-1e,30.0,False,Patrichane,0,0,True
1736,1,1,Earth,True,G,284.0,P,PSO J318.5-22,22.0,False,Blancoy,0,0,False
1738,1,2,Earth,False,E,129.0,S,TRAPPIST-1e,18.0,False,Sawyerson,486,1,False
1738,2,2,Earth,True,G,268.0,S,55 Cancri e,22.0,False,Sawyerson,0,0,True
1739,1,1,Earth,True,G,269.0,S,PSO J318.5-22,20.0,False,Jarvey,0,0,True
1740,1,1,Earth,False,G,270.0,S,TRAPPIST-1e,22.0,False,Torrez,785,1,False
1742,1,1,Mars,False,D,55.0,P,PSO J318.5-22,34.0,True,Trad,914,1,False
1745,1,1,Europa,False,E,130.0,S,TRAPPIST-1e,28.0,False,,7595,1,False
1746,1,1,Mars,True,F,331.0,S,TRAPPIST-1e,50.0,False,Bache,0,0,True
1747,1,1,Earth,False,G,271.0,S,55 Cancri e,19.0,False,Santantines,509,1,True
1748,1,3,Earth,False,G,287.0,P,TRAPPIST-1e,21.0,False,Burchrison,809,1,False
1748,2,3,Earth,False,G,287.0,P,TRAPPIST-1e,0.0,False,Burchrison,0,0,False
1748,3,3,Earth,False,G,287.0,P,TRAPPIST-1e,4.0,False,Burchrison,0,0,True
1749,1,1,Earth,True,G,288.0,P,PSO J318.5-22,59.0,False,Coley,0,0,False
1752,1,1,Earth,False,F,333.0,S,55 Cancri e,15.0,False,Chavezalez,1315,1,True
1753,1,1,Earth,True,G,272.0,S,TRAPPIST-1e,24.0,False,Moodson,0,0,True
1755,1,1,Earth,True,G,273.0,S,TRAPPIST-1e,26.0,False,Mulley,0,0,False
1757,1,1,Earth,False,F,334.0,S,TRAPPIST-1e,67.0,False,Bradamss,900,1,False
1758,1,1,Earth,False,G,274.0,S,TRAPPIST-1e,55.0,False,Fielsenders,908,1,False
1760,1,1,Earth,False,F,336.0,S,TRAPPIST-1e,50.0,False,Cardsay,803,1,False
1761,1,1,Earth,False,F,347.0,P,55 Cancri e,23.0,False,Sweekstarks,702,1,False
1762,1,2,Earth,False,E,132.0,S,PSO J318.5-22,21.0,False,Casez,2427,1,True
1762,2,2,Earth,False,G,275.0,S,,15.0,False,Casez,531,1,False
1763,1,1,Europa,False,E,133.0,S,TRAPPIST-1e,41.0,False,Stering,3299,1,True
1764,1,2,Mars,True,F,337.0,S,TRAPPIST-1e,59.0,False,Laai,0,0,True
1764,2,2,Mars,False,E,134.0,S,TRAPPIST-1e,18.0,False,Laai,0,0,False
1766,1,1,Earth,False,F,338.0,S,55 Cancri e,21.0,False,Adavisons,1445,1,False
1767,1,4,Europa,True,C,65.0,S,55 Cancri e,14.0,False,Gleroling,0,0,True
1767,2,4,Europa,False,C,65.0,S,TRAPPIST-1e,50.0,False,Stewder,5633,1,True
1767,3,4,Europa,False,C,65.0,S,TRAPPIST-1e,32.0,False,Gleroling,6564,1,True
1767,4,4,Europa,True,C,65.0,S,TRAPPIST-1e,46.0,False,Gleroling,0,0,True
1768,1,1,Earth,False,G,276.0,S,TRAPPIST-1e,,False,Beckeey,756,1,False
1769,1,1,Mars,True,F,339.0,S,TRAPPIST-1e,58.0,False,Sinda,0,0,True
1770,1,1,Europa,True,B,75.0,S,55 Cancri e,15.0,False,Wincer,0,0,True
1771,1,1,Earth,False,G,291.0,P,TRAPPIST-1e,35.0,False,Cardner,774,1,True
1772,1,1,Mars,False,F,348.0,P,TRAPPIST-1e,30.0,False,Butty,1308,1,False
1774,1,1,Mars,True,E,135.0,S,TRAPPIST-1e,30.0,False,Canie,0,0,True
1775,1,1,Earth,False,G,277.0,S,TRAPPIST-1e,43.0,False,Mejiaddox,884,1,True
1776,1,1,Earth,False,G,278.0,S,TRAPPIST-1e,21.0,False,Wolffy,809,1,False
1778,1,1,Earth,True,G,279.0,S,PSO J318.5-22,15.0,False,Adkinson,0,0,False
1779,1,1,Earth,False,F,349.0,P,55 Cancri e,37.0,False,Hermanapp,778,1,True
1781,1,1,Europa,False,C,66.0,S,55 Cancri e,28.0,False,Brailidy,11038,1,True
1782,1,2,Earth,True,,,,TRAPPIST-1e,28.0,False,Moodson,0,0,False
1782,2,2,Earth,False,F,341.0,S,TRAPPIST-1e,40.0,,Moodson,804,1,False
1783,1,2,Earth,False,G,281.0,S,55 Cancri e,42.0,False,Garnettiz,619,1,False
1783,2,2,Earth,True,G,281.0,S,PSO J318.5-22,21.0,False,Garnettiz,0,0,False
1785,1,1,Mars,True,E,107.0,P,55 Cancri e,31.0,False,Kniva,0,0,False
1786,1,1,Earth,False,F,342.0,S,TRAPPIST-1e,51.0,False,Jacostaney,794,1,False
1792,1,1,Mars,False,F,352.0,P,TRAPPIST-1e,73.0,False,Brazo,1308,1,False
1796,1,1,Europa,True,C,67.0,S,TRAPPIST-1e,26.0,,Hariourcal,0,0,True
1797,1,1,Europa,True,B,57.0,P,55 Cancri e,33.0,False,Blanspe,0,0,True
1798,1,1,Earth,False,E,137.0,S,TRAPPIST-1e,39.0,False,Mcfarley,790,1,False
1799,1,1,Earth,False,G,295.0,P,TRAPPIST-1e,19.0,,Leonaldez,908,1,False
1800,1,5,Earth,False,G,283.0,S,55 Cancri e,12.0,False,Goffey,0,0,True
