Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,TotalExpenses,HasExpenses,Transported
2089,1,1,Earth,False,F,412.0,P,PSO J318.5-22,21.0,False,Sonard Sterreray,684,1,False
2090,1,1,Earth,False,F,413.0,P,TRAPPIST-1e,22.0,False,Dia Watkinsley,821,1,True
2091,1,1,Earth,False,F,414.0,P,TRAPPIST-1e,33.0,False,Arlie Woodwinez,601,1,False
2092,1,5,Mars,False,D,70.0,S,TRAPPIST-1e,18.0,False,Muffs Blan,2345,1,True
2092,2,5,Mars,False,E,153.0,S,TRAPPIST-1e,43.0,False,Wins Stpie,1297,1,False
2092,3,5,Mars,False,,,,TRAPPIST-1e,13.0,,Cray Stpie,9597,1,False
2092,4,5,Mars,False,F,410.0,S,TRAPPIST-1e,26.0,False,,1751,1,False
2092,5,5,Mars,False,D,70.0,S,TRAPPIST-1e,22.0,False,Jur Stpie,2578,1,False
2094,1,1,Mars,True,F,415.0,P,TRAPPIST-1e,21.0,False,Lles Buncy,0,0,True
2095,1,1,Earth,False,F,411.0,S,PSO J318.5-22,25.0,False,Mabley Gallencis,1368,1,False
2096,1,2,Mars,False,F,412.0,S,TRAPPIST-1e,29.0,False,Milly Kité,1431,1,False
2096,2,2,Mars,False,F,412.0,S,TRAPPIST-1e,49.0,False,Weaffs Kinie,1692,1,False
2097,1,1,Europa,True,B,86.0,S,55 Cancri e,29.0,False,Tetra Roftfuling,0,0,True
2099,1,1,Mars,False,D,71.0,S,,45.0,False,Cupers Boste,2579,1,True
2100,1,1,Earth,False,F,413.0,S,PSO J318.5-22,45.0,False,Garyan Briggins,742,1,True
2102,1,1,Europa,False,C,79.0,S,TRAPPIST-1e,30.0,False,Giedia Seadler,16788,1,False
2104,1,2,Earth,False,F,414.0,S,TRAPPIST-1e,29.0,False,Sonard Bootez,803,1,False
2104,2,2,Earth,False,,,,TRAPPIST-1e,26.0,False,Brinez Bootez,0,0,False
2105,1,1,Earth,True,G,335.0,S,55 Cancri e,16.0,False,Benda Loway,0,0,False
2106,1,1,Earth,False,G,336.0,S,55 Cancri e,20.0,False,Bertle Calhounez,4928,1,False
2107,1,1,Earth,False,G,338.0,P,TRAPPIST-1e,33.0,False,Sylvin Haynardy,888,1,False
2110,1,1,Earth,True,G,339.0,P,TRAPPIST-1e,18.0,False,Ernice Joynewtonks,0,0,False
2111,1,1,Mars,False,F,417.0,P,TRAPPIST-1e,24.0,False,Beals Blan,2598,1,False
2112,1,1,Mars,False,F,418.0,P,TRAPPIST-1e,29.0,False,Latsts Perty,2598,1,False
2114,1,1,Europa,True,B,87.0,S,55 Cancri e,40.0,False,Gollux Folhal,0,0,True
2115,1,1,Europa,True,D,72.0,S,TRAPPIST-1e,27.0,False,Schird Oinded,0,0,True
2116,1,1,Earth,True,G,339.0,S,TRAPPIST-1e,35.0,False,Dellie Waderoachez,0,0,False
2117,1,1,Europa,False,,,,TRAPPIST-1e,31.0,False,Azet Rocketedy,22021,1,False
2118,1,1,Earth,True,G,340.0,P,PSO J318.5-22,26.0,False,Kene Macdonadows,0,0,False
2120,1,1,Mars,False,D,73.0,S,TRAPPIST-1e,49.0,False,Prah Bla,1058,1,True
2121,1,1,Earth,True,G,341.0,P,TRAPPIST-1e,23.0,False,Timyra Peterstarks,0,0,False
2123,1,2,Earth,True,G,342.0,P,PSO J318.5-22,23.0,False,Dianya Johnsondez,0,0,False
2123,2,2,Earth,True,G,342.0,P,PSO J318.5-22,14.0,False,France Johnsondez,0,0,True
2124,1,1,Earth,False,G,341.0,S,55 Cancri e,21.0,False,Ine Litthews,810,1,False
2125,1,1,Earth,False,G,343.0,P,TRAPPIST-1e,18.0,False,Stenny Pagedy,907,1,False
2126,1,1,Earth,False,F,415.0,S,TRAPPIST-1e,,False,Natha Ricews,717,1,False
2127,1,1,Earth,False,F,419.0,P,TRAPPIST-1e,19.0,False,Dorice Bailes,790,1,True
2128,1,1,Earth,False,G,344.0,P,TRAPPIST-1e,22.0,False,Artis Sancockett,809,1,False
2129,1,1,Earth,False,F,420.0,P,TRAPPIST-1e,17.0,False,Rice Camerrison,758,1,False
2130,1,1,Earth,False,F,421.0,P,PSO J318.5-22,13.0,False,Marine Oneiles,668,1,False
2131,1,1,Earth,False,E,128.0,P,TRAPPIST-1e,26.0,False,Terrie Mayder,991,1,False
2133,1,2,Mars,False,D,74.0,S,TRAPPIST-1e,,False,Caish Chrie,1182,1,False
2133,2,2,Mars,True,F,416.0,S,TRAPPIST-1e,16.0,False,Elfs Chrie,0,0,True
2134,1,1,Mars,False,F,422.0,P,TRAPPIST-1e,20.0,False,Mes Pimne,1149,1,False
2135,1,2,Earth,False,E,129.0,P,TRAPPIST-1e,20.0,False,Tin Monroellynn,1620,1,False
2135,2,2,Earth,,E,129.0,P,TRAPPIST-1e,23.0,False,Aarone Monroellynn,788,1,False
2136,1,1,Earth,False,G,343.0,S,TRAPPIST-1e,61.0,False,Sallie Waltonnedy,915,1,False
2137,1,3,Mars,True,F,423.0,P,TRAPPIST-1e,27.0,False,Lopedo Ruité,0,0,True
2137,2,3,Mars,False,F,423.0,P,55 Cancri e,3.0,False,Stoate Queke,0,0,True
2137,3,3,Mars,False,F,423.0,P,55 Cancri e,4.0,False,Slig Queke,0,0,True
2138,1,1,Earth,True,G,344.0,S,55 Cancri e,13.0,,Colly Powery,0,0,True
2139,1,1,Mars,True,F,417.0,S,TRAPPIST-1e,19.0,False,Gibil Razo,0,0,True
2140,1,1,Earth,False,F,424.0,P,TRAPPIST-1e,18.0,False,Andra Drakeekss,698,1,True
2141,1,1,Earth,False,E,130.0,P,55 Cancri e,66.0,False,Annaha Rivanseney,1610,1,True
2142,1,1,Mars,True,F,418.0,S,TRAPPIST-1e,39.0,,Tostex Pri,0,0,True
2143,1,2,Earth,False,F,419.0,S,TRAPPIST-1e,21.0,False,Justie Miltongson,2667,1,False
2143,2,2,Earth,True,G,345.0,S,TRAPPIST-1e,7.0,False,Thel Miltongson,0,0,False
2144,1,1,Earth,True,,,,TRAPPIST-1e,56.0,False,Helley Philliames,0,0,False
2145,1,1,Earth,False,F,425.0,P,TRAPPIST-1e,15.0,False,Karene Pecketton,1079,1,False
2147,1,1,Mars,False,E,155.0,S,TRAPPIST-1e,,False,Chon Ban,1298,1,True
2148,1,1,Earth,False,F,420.0,S,TRAPPIST-1e,13.0,False,Ellana Grahangory,874,1,False
2149,1,1,Europa,True,B,89.0,S,TRAPPIST-1e,18.0,False,Altares Persed,0,0,True
2150,1,1,Earth,True,G,346.0,P,PSO J318.5-22,38.0,False,Walley Prickmantes,0,0,False
2152,1,1,Earth,False,F,426.0,P,TRAPPIST-1e,45.0,False,Eulah Bakericks,2797,1,False
2153,1,1,Earth,True,G,347.0,P,TRAPPIST-1e,21.0,False,Alvia Daviddley,0,0,False
2154,1,1,Earth,False,G,348.0,P,TRAPPIST-1e,19.0,False,Regana Barles,628,1,False
2156,1,1,Earth,False,F,421.0,S,TRAPPIST-1e,49.0,False,Troya Cofferson,1527,1,False
2158,1,1,Earth,False,F,423.0,S,TRAPPIST-1e,21.0,False,Joyn Moraleney,865,1,True
2159,1,1,Earth,False,F,424.0,S,TRAPPIST-1e,18.0,False,Hencey Casez,2429,1,True
2161,1,1,Mars,True,F,429.0,P,TRAPPIST-1e,43.0,False,Poselk Sidie,0,0,True
2162,1,2,Mars,True,F,425.0,S,PSO J318.5-22,27.0,False,Ral Graie,0,0,True
2162,2,2,Mars,False,F,425.0,S,TRAPPIST-1e,0.0,False,Hoces Graie,0,0,True
2163,1,1,Earth,False,G,349.0,P,TRAPPIST-1e,27.0,False,Adanne Mosepherry,773,1,False
2164,1,1,Europa,True,B,63.0,P,TRAPPIST-1e,21.0,,Coxaton Queldry,0,0,True
2167,1,1,Earth,False,F,431.0,P,PSO J318.5-22,20.0,False,Weney Mckinn,753,1,False
2168,1,2,Mars,True,F,427.0,S,TRAPPIST-1e,35.0,False,Fow Lacke,0,0,True
2168,2,2,Mars,False,F,427.0,S,TRAPPIST-1e,20.0,False,Gorice Lacke,1216,1,False
2171,1,2,Earth,False,F,433.0,P,TRAPPIST-1e,24.0,False,Sergia Camerrison,804,1,False
2171,2,2,Earth,False,G,351.0,P,TRAPPIST-1e,41.0,False,Karene Camerrison,6198,1,False
2172,1,1,Earth,False,G,347.0,S,PSO J318.5-22,23.0,False,Belly Barbes,774,1,True
2173,1,1,Earth,True,G,352.0,P,PSO J318.5-22,27.0,False,Vina Landolphrey,0,0,True
2175,1,1,Earth,True,G,348.0,S,55 Cancri e,58.0,False,Gabria Callowery,0,0,True
2177,1,1,Mars,True,F,435.0,P,TRAPPIST-1e,53.0,False,Clech Colle,0,0,True
2179,1,1,Europa,False,C,80.0,S,TRAPPIST-1e,30.0,False,Eltaird Dianket,8791,1,False
2180,1,1,Earth,False,F,428.0,S,55 Cancri e,24.0,False,Coreen Masquez,566,1,False
2182,1,1,Europa,False,B,64.0,P,TRAPPIST-1e,31.0,False,Unukath Tiouserful,4230,1,False
2183,1,2,Mars,False,F,429.0,S,PSO J318.5-22,46.0,False,Cheeet Ruity,1233,1,False
2183,2,2,Mars,False,F,429.0,S,TRAPPIST-1e,20.0,False,Prish Ruity,1040,1,False
2186,1,1,Earth,True,G,350.0,S,TRAPPIST-1e,20.0,False,Ivanne Johnsby,0,0,False
2187,1,1,Earth,False,F,437.0,P,TRAPPIST-1e,30.0,False,Hary Wiggson,1385,1,False
2188,1,1,Earth,False,F,438.0,P,55 Cancri e,24.0,False,Ollip Hopez,691,1,False
2189,1,1,Earth,,G,354.0,P,TRAPPIST-1e,34.0,False,Nelly Cruzaley,628,1,False
2190,1,1,Earth,False,F,430.0,S,,20.0,False,Allia Barris,2272,1,False
2191,1,1,Mars,True,F,431.0,S,TRAPPIST-1e,48.0,False,Barkix Sidie,0,0,True
2193,1,1,Earth,False,F,439.0,P,PSO J318.5-22,25.0,False,Karlen Singtons,689,1,False
2194,1,1,Earth,True,G,352.0,S,TRAPPIST-1e,43.0,False,Danie Blacks,0,0,False
2195,1,1,Earth,False,F,440.0,P,TRAPPIST-1e,27.0,False,Naomie Coleyanglas,1050,1,True
2196,1,4,Europa,False,B,65.0,P,TRAPPIST-1e,47.0,False,Muonin Veriedeezy,5499,1,False
2196,2,4,Europa,False,B,65.0,P,55 Cancri e,26.0,False,Zinonon Veriedeezy,4715,1,True
2196,3,4,Europa,True,B,65.0,P,TRAPPIST-1e,37.0,False,Genubi Veriedeezy,0,0,True
2196,4,4,Europa,False,B,65.0,P,55 Cancri e,42.0,False,Alrairk Veriedeezy,4140,1,False
2198,1,1,Earth,False,E,156.0,S,55 Cancri e,61.0,False,Joela Franey,1624,1,True
2200,1,1,Mars,False,F,442.0,P,TRAPPIST-1e,29.0,False,Grawk Prité,2598,1,False
2201,1,1,Europa,False,D,75.0,S,55 Cancri e,32.0,False,Suhelik Subateful,3032,1,True
2202,1,1,Mars,False,F,443.0,P,TRAPPIST-1e,51.0,False,Stmeal Horte,1688,1,False
2203,1,1,Mars,False,D,76.0,S,TRAPPIST-1e,43.0,False,Guanch Boyst,2579,1,False
2204,1,1,Europa,True,B,90.0,S,55 Cancri e,25.0,False,Taraid Aillyber,0,0,True
2205,1,1,Earth,False,E,157.0,S,TRAPPIST-1e,31.0,False,Brance Vandan,789,1,False
2206,1,1,Earth,False,F,432.0,S,PSO J318.5-22,13.0,False,Elindy Callowery,943,1,False
2207,1,1,Earth,False,G,354.0,S,TRAPPIST-1e,20.0,False,Andine Hales,774,1,False
2209,1,1,Earth,False,F,433.0,S,TRAPPIST-1e,29.0,False,,1389,1,False
2210,1,1,Earth,True,G,355.0,S,TRAPPIST-1e,16.0,False,Helly Hestes,0,0,False
2211,1,1,Earth,False,F,434.0,S,TRAPPIST-1e,15.0,False,Amela Hurles,2727,1,True
2212,1,1,Earth,False,F,445.0,P,TRAPPIST-1e,50.0,False,Ebonyd Swanardy,2175,1,False
2215,1,4,Europa,False,A,27.0,S,55 Cancri e,41.0,True,Pulchib Quidedbolt,31076,1,True
2215,2,4,Europa,False,A,27.0,S,TRAPPIST-1e,43.0,False,,2468,1,True
2215,3,4,Europa,True,A,27.0,S,TRAPPIST-1e,32.0,False,Grafi Quidedbolt,0,0,True
2215,4,4,Europa,False,A,27.0,S,,36.0,False,Ranons Ingent,3976,1,False
2219,1,1,Earth,True,,,,55 Cancri e,18.0,False,Milda Woodwin,0,0,True
2220,1,1,Earth,False,G,357.0,S,TRAPPIST-1e,47.0,False,Ralda Acobsond,882,1,True
2221,1,1,Earth,True,G,355.0,P,PSO J318.5-22,29.0,False,Andrey Fisherry,0,0,True
2223,1,1,Earth,False,G,358.0,S,TRAPPIST-1e,,False,Glena Vanglis,908,1,False
2224,1,1,Earth,False,F,435.0,S,TRAPPIST-1e,14.0,False,Dessie Polloantes,804,1,True
2225,1,1,Earth,True,G,356.0,P,PSO J318.5-22,25.0,False,Willey Puckley,0,0,False
2228,1,1,Mars,False,E,158.0,S,TRAPPIST-1e,63.0,False,Basps Rasty,1173,1,False
2229,1,1,Earth,False,F,437.0,S,TRAPPIST-1e,22.0,False,Ianya Norry,739,1,False
2231,1,1,Mars,False,E,159.0,S,TRAPPIST-1e,32.0,False,Hon Late,954,1,False
2232,1,2,Earth,False,F,438.0,S,55 Cancri e,31.0,False,Eriky Dyers,689,1,False
2232,2,2,Earth,False,F,438.0,S,TRAPPIST-1e,24.0,False,Adrie Dyers,1360,1,False
2233,1,1,Earth,False,G,359.0,P,TRAPPIST-1e,39.0,False,Nelle Alfordonard,907,1,False
2234,1,7,Mars,True,F,448.0,P,55 Cancri e,20.0,False,Newtch Gen,0,0,True
2234,2,7,Mars,True,F,448.0,P,55 Cancri e,20.0,False,Resers Gread,0,0,True
2234,3,7,Mars,False,E,134.0,P,TRAPPIST-1e,19.0,False,Apench Flité,0,0,False
2234,4,7,Mars,False,E,134.0,P,55 Cancri e,20.0,False,Jet Gen,1913,1,False
2234,5,7,Mars,False,D,66.0,P,TRAPPIST-1e,31.0,False,Burs Flité,1052,1,False
2234,6,7,Mars,True,F,448.0,P,55 Cancri e,17.0,False,Shood Gen,0,0,True
2234,7,7,Mars,,F,448.0,P,TRAPPIST-1e,24.0,False,Sumpid Gread,2599,1,False
2235,1,1,Earth,False,F,449.0,P,TRAPPIST-1e,27.0,False,Elica Tranciams,742,1,False
2237,1,2,Europa,False,C,83.0,S,55 Cancri e,28.0,False,Skatik Fushausive,4735,1,True
2237,2,2,Europa,True,C,83.0,S,TRAPPIST-1e,41.0,False,Ruchban Fushausive,0,0,True
2238,1,1,Europa,True,A,28.0,S,55 Cancri e,25.0,False,Wasalm Droning,0,0,True
2239,1,1,Earth,False,F,439.0,S,PSO J318.5-22,26.0,False,Kencey Franchaney,562,1,True
2241,1,1,Earth,False,F,451.0,P,TRAPPIST-1e,27.0,False,Jacky Jacostaffey,2516,1,False
2243,1,1,Earth,False,G,362.0,P,TRAPPIST-1e,22.0,False,Thondy Booness,769,1,True
2251,1,2,Europa,False,A,29.0,S,55 Cancri e,62.0,False,Yilduno Hoodjuded,7336,1,False
2251,2,2,Europa,False,A,29.0,S,TRAPPIST-1e,58.0,False,Zaurion Hoodjuded,1172,1,False
2252,1,1,Earth,False,G,363.0,P,,37.0,False,Ernard Willy,2328,1,False
2253,1,1,Earth,False,G,359.0,S,TRAPPIST-1e,54.0,False,Cherry Cruzaley,912,1,False
2254,1,1,Earth,False,F,455.0,P,TRAPPIST-1e,26.0,False,Beula Mcfaddenson,713,1,False
2255,1,2,Europa,True,C,75.0,P,55 Cancri e,44.0,False,Tabdhib Spadicage,0,0,True
2255,2,2,Europa,True,C,75.0,P,TRAPPIST-1e,34.0,False,Polah Spadicage,0,0,True
2256,1,1,Earth,True,G,360.0,S,TRAPPIST-1e,47.0,False,Aarone Batestonley,0,0,True
2257,1,2,Europa,False,C,76.0,P,TRAPPIST-1e,27.0,True,Atonea Diateous,4075,1,True
2257,2,2,Europa,True,B,66.0,P,55 Cancri e,22.0,False,Nasliak Diateous,0,0,True
2258,1,1,Earth,True,G,364.0,P,TRAPPIST-1e,46.0,False,All Leonzaley,0,0,True
2261,1,1,Earth,False,F,441.0,S,TRAPPIST-1e,29.0,False,Millia Bairdford,885,1,True
2262,1,1,Earth,False,G,365.0,P,55 Cancri e,43.0,False,Clarry Kimpson,673,1,False
2263,1,1,Earth,False,F,456.0,P,TRAPPIST-1e,42.0,False,Andie Burnewman,804,1,False
2264,1,1,Earth,False,F,442.0,S,TRAPPIST-1e,39.0,False,Lanedy Youngrayes,881,1,True
2266,1,1,Mars,False,F,457.0,P,TRAPPIST-1e,30.0,False,Dow Conca,1486,1,False
2267,1,1,Mars,False,E,161.0,S,TRAPPIST-1e,43.0,False,Gratsp Meake,3046,1,True
2268,1,1,Earth,True,G,366.0,P,TRAPPIST-1e,19.0,False,Camiet Mcbriggins,0,0,False
2269,1,1,Mars,True,F,458.0,P,TRAPPIST-1e,26.0,False,Ork Blees,0,0,True
2270,1,1,Mars,False,F,459.0,P,TRAPPIST-1e,46.0,False,Spuffs Fla,1433,1,True
2272,1,3,Earth,False,G,367.0,P,TRAPPIST-1e,3.0,False,,0,0,True
2272,2,3,Earth,True,,,,55 Cancri e,21.0,False,Mela Quinnerettt,0,0,True
2272,3,3,Earth,False,G,367.0,P,TRAPPIST-1e,1.0,False,Ricard Kirks,0,0,True
2273,1,1,Earth,False,E,162.0,S,TRAPPIST-1e,22.0,False,Timmy Hanner,788,1,False
2274,1,2,Europa,True,C,79.0,P,55 Cancri e,27.0,False,Alrairk Proorbeng,0,0,True
2274,2,2,Europa,True,C,79.0,P,55 Cancri e,28.0,False,Mino Shoeweely,0,0,True
2275,1,1,Mars,False,F,460.0,P,PSO J318.5-22,36.0,False,Mos Tirt,911,1,False
2277,1,1,Earth,False,G,362.0,S,TRAPPIST-1e,19.0,False,Diandy Wallerson,809,1,False
2278,1,1,Europa,True,C,80.0,P,55 Cancri e,18.0,False,Gemmam Crantiale,0,0,True
2279,1,1,Europa,False,B,91.0,S,55 Cancri e,47.0,False,Axionon Pippoppere,4195,1,False
2280,1,1,Europa,False,B,92.0,S,TRAPPIST-1e,18.0,False,Lesat Femoused,12727,1,False
2281,1,1,Earth,False,E,136.0,P,TRAPPIST-1e,6.0,False,Rica Hoppers,0,0,True
2282,1,1,Earth,,F,461.0,P,TRAPPIST-1e,20.0,False,Ellena Burtiz,923,1,False
2284,1,1,Mars,False,F,463.0,P,TRAPPIST-1e,18.0,False,Poloos Butte,5916,1,False
2287,1,1,Earth,False,F,464.0,P,TRAPPIST-1e,37.0,False,Shally Reyersendry,220,1,False
2288,1,1,Earth,False,E,163.0,S,TRAPPIST-1e,22.0,False,Dia Figuez,1618,1,False
2289,1,1,Mars,False,F,465.0,P,TRAPPIST-1e,37.0,False,Hary Jaff,2599,1,True
2291,1,3,Earth,,G,365.0,S,55 Cancri e,6.0,False,Patoya Pittler,0,0,False
2291,2,3,Earth,False,G,365.0,S,TRAPPIST-1e,36.0,False,Nancey Pittler,723,1,False
2291,3,3,Earth,False,F,445.0,S,55 Cancri e,46.0,False,,1031,1,False
2295,1,2,Earth,False,F,466.0,P,TRAPPIST-1e,75.0,False,Melica Emenez,2993,1,False
2295,2,2,Earth,False,F,466.0,P,TRAPPIST-1e,37.0,False,Jillie Emenez,696,1,False
2296,1,1,Earth,True,G,369.0,P,TRAPPIST-1e,22.0,False,Kencey Patteraley,0,0,True
2298,1,1,Earth,False,F,467.0,P,PSO J318.5-22,33.0,False,Thery Fredersend,688,1,False
2299,1,1,Mars,False,F,448.0,S,TRAPPIST-1e,35.0,False,Wealke Ramad,617,1,False
2300,1,2,Europa,False,C,81.0,P,55 Cancri e,19.0,False,Genubik Alcemblery,8195,1,False
2300,2,2,Europa,False,C,81.0,P,55 Cancri e,34.0,False,Arid Alcemblery,6818,1,False
2301,1,3,Earth,False,F,449.0,S,TRAPPIST-1e,23.0,False,Colly Hodgesss,1053,1,True
2301,2,3,Earth,False,G,367.0,S,55 Cancri e,37.0,False,Weslie Hodgesss,1509,1,False
2301,3,3,Earth,False,F,449.0,S,55 Cancri e,24.0,False,Marine Hodgesss,1368,1,False
2302,1,1,Europa,False,A,18.0,P,TRAPPIST-1e,54.0,True,Sterion Dedometeel,7878,1,False
2303,1,1,Mars,False,F,468.0,P,55 Cancri e,52.0,False,Beal Chort,1431,1,True
2305,1,1,Earth,True,G,368.0,S,TRAPPIST-1e,60.0,False,,0,0,False
2306,1,6,Europa,False,C,82.0,P,TRAPPIST-1e,1.0,False,Batenar Colensid,0,0,True
2306,2,6,Europa,False,C,82.0,P,TRAPPIST-1e,,False,Gomeron Colensid,0,0,True
2306,3,6,Europa,False,C,82.0,P,TRAPPIST-1e,22.0,False,Asellum Colensid,3900,1,False
2306,4,6,Europa,False,C,82.0,P,55 Cancri e,27.0,False,Izarkab Ticiontral,12152,1,True
2306,5,6,Europa,True,C,82.0,P,55 Cancri e,48.0,False,Bram Colensid,0,0,True
2306,6,6,Europa,False,C,82.0,P,55 Cancri e,47.0,False,Luxons Colensid,1776,1,False
2308,1,4,Europa,True,D,77.0,S,TRAPPIST-1e,25.0,False,Plas Pringrous,0,0,True
2308,2,4,Europa,False,D,77.0,S,55 Cancri e,49.0,False,Beten Pringrous,3947,1,False
2308,3,4,Europa,False,D,77.0,S,TRAPPIST-1e,33.0,False,Asellum Pringrous,11141,1,False
2308,4,4,Europa,False,D,77.0,S,TRAPPIST-1e,67.0,False,Polluma Pringrous,5320,1,True
2309,1,1,Earth,True,G,371.0,P,PSO J318.5-22,5.0,False,Feryla Whitledges,0,0,False
2310,1,4,Europa,True,D,68.0,P,55 Cancri e,60.0,False,Alaron Holiabler,0,0,True
2310,2,4,Europa,True,D,68.0,P,TRAPPIST-1e,56.0,False,Geons Holiabler,0,0,True
2310,3,4,Europa,False,D,68.0,P,TRAPPIST-1e,59.0,False,Elebara Pleele,6306,1,False
2310,4,4,Europa,True,D,68.0,P,TRAPPIST-1e,44.0,False,Enibah Pleele,0,0,True
2311,1,1,Earth,False,G,372.0,P,TRAPPIST-1e,33.0,False,Elsane Cabrewsond,914,1,False
2312,1,1,,True,G,369.0,S,TRAPPIST-1e,28.0,False,Billex Sykess,0,0,False
2313,1,1,Mars,False,F,469.0,P,TRAPPIST-1e,29.0,False,Lish Kart,2366,1,False
2314,1,1,Earth,True,G,370.0,S,TRAPPIST-1e,13.0,False,Troyce Folemonley,0,0,False
2315,1,1,Europa,True,B,67.0,P,55 Cancri e,34.0,False,Murzima Singmage,0,0,True
2316,1,1,Earth,True,G,371.0,S,PSO J318.5-22,45.0,False,Shan Blange,0,0,True
2317,1,1,Earth,False,G,372.0,S,TRAPPIST-1e,39.0,False,Ronia Gainebergan,908,1,False
2318,1,1,Earth,False,F,470.0,P,TRAPPIST-1e,18.0,False,Lindy Bradamss,796,1,False
2319,1,1,,True,G,373.0,P,PSO J318.5-22,57.0,False,Evendy Estron,0,0,False
2320,1,1,Earth,False,F,450.0,S,55 Cancri e,,False,Thel Francock,804,1,False
2321,1,1,Earth,True,G,373.0,S,PSO J318.5-22,25.0,False,Claura Petermandez,0,0,True
2325,1,1,Earth,True,G,374.0,S,PSO J318.5-22,22.0,False,Kimmie Hurchez,0,0,False
2327,1,1,Europa,False,B,68.0,P,TRAPPIST-1e,32.0,False,Alyat Oidederval,5388,1,True
2329,1,1,Mars,True,F,472.0,P,TRAPPIST-1e,29.0,False,Heersh Burry,0,0,True
2332,1,1,Earth,False,F,453.0,S,TRAPPIST-1e,21.0,False,Cellex Mccarry,2165,1,False
2333,1,1,Mars,False,E,137.0,P,TRAPPIST-1e,16.0,False,Igrish Fiha,0,0,False
2336,1,2,Europa,True,A,30.0,S,55 Cancri e,45.0,False,Alhail Fulatorly,0,0,True
2336,2,2,Europa,False,A,30.0,S,TRAPPIST-1e,44.0,True,Wezna Fulatorly,7570,1,False
2338,1,2,Earth,True,G,376.0,P,55 Cancri e,27.0,False,Elenay Moodman,0,0,True
2338,2,2,Earth,False,F,474.0,P,TRAPPIST-1e,26.0,False,Julion Moodman,871,1,False
2339,1,1,Mars,False,F,475.0,P,TRAPPIST-1e,46.0,False,Book Shrie,1347,1,False
2340,1,1,Earth,False,F,454.0,S,PSO J318.5-22,24.0,False,Karlie Huntt,648,1,False
2341,1,1,Earth,False,F,455.0,S,TRAPPIST-1e,15.0,False,Karlie Hubbarnett,785,1,True
2345,1,1,Earth,True,G,378.0,S,PSO J318.5-22,53.0,False,Evane Brightez,0,0,False
2347,1,7,Earth,,F,477.0,P,55 Cancri e,28.0,False,Evaley Wellierras,635,1,False
2347,2,7,Earth,True,G,377.0,P,TRAPPIST-1e,11.0,False,Janne Wellierras,0,0,True
2347,3,7,Earth,True,G,377.0,P,TRAPPIST-1e,7.0,False,Ward Wellierras,0,0,False
2347,4,7,Earth,True,G,377.0,P,PSO J318.5-22,0.0,False,Joanry Wellierras,0,0,True
2347,5,7,Earth,True,G,377.0,P,55 Cancri e,15.0,False,Lewise Wellierras,0,0,True
2347,6,7,Earth,False,G,377.0,P,55 Cancri e,31.0,False,Therry Wellierras,608,1,False
2347,7,7,Earth,False,G,377.0,P,TRAPPIST-1e,9.0,False,Fanna Wellierras,0,0,False
2348,1,1,Europa,False,D,78.0,S,55 Cancri e,44.0,True,Asellux Alaring,3958,1,False
2349,1,1,Earth,False,G,379.0,S,TRAPPIST-1e,35.0,False,All Brookes,907,1,False
2353,1,2,Earth,False,G,380.0,S,TRAPPIST-1e,30.0,False,Janney Morgerson,5525,1,True
2353,2,2,Earth,False,F,457.0,S,55 Cancri e,13.0,False,Lawren Morgerson,880,1,False
2356,1,3,Mars,False,D,80.0,S,TRAPPIST-1e,45.0,True,Koat Peane,861,1,False
2356,2,3,Mars,True,D,80.0,S,TRAPPIST-1e,4.0,False,Alls Peane,0,0,True
2356,3,3,Mars,True,D,80.0,S,TRAPPIST-1e,21.0,False,Lios Peane,0,0,True
2357,1,1,Earth,False,E,139.0,P,TRAPPIST-1e,20.0,False,Vandy Whitez,1618,1,False
2360,1,1,Earth,True,G,379.0,P,TRAPPIST-1e,24.0,False,Dorene Boyersons,0,0,True
2361,1,2,Earth,True,G,380.0,P,PSO J318.5-22,3.0,False,Teryla Belley,0,0,False
2361,2,2,Earth,False,F,481.0,P,,29.0,False,Megany Belley,792,1,True
2363,1,1,Europa,False,C,85.0,S,TRAPPIST-1e,28.0,False,Castab Unregul,11846,1,True
2364,1,1,Earth,False,G,381.0,P,TRAPPIST-1e,44.0,False,Sta Roachez,907,1,True
2365,1,1,Europa,True,D,71.0,P,TRAPPIST-1e,50.0,False,Spuri Clunic,0,0,True
2366,1,1,Mars,True,F,482.0,P,TRAPPIST-1e,35.0,False,Almone Raste,0,0,False
2367,1,1,Earth,False,F,483.0,P,TRAPPIST-1e,19.0,False,Mela Brookes,645,1,False
2368,1,1,Mars,False,E,141.0,P,TRAPPIST-1e,22.0,False,Prow Potte,954,1,False
2369,1,1,Earth,False,F,484.0,P,TRAPPIST-1e,30.0,False,Netty Youngrayes,923,1,False
2373,1,1,Europa,False,D,81.0,S,TRAPPIST-1e,36.0,False,Bens Aneetle,12670,1,False
2374,1,1,Mars,False,E,166.0,S,TRAPPIST-1e,20.0,False,Gers Sames,1896,1,True
2375,1,1,Earth,False,G,383.0,P,55 Cancri e,22.0,False,Jeroy Franankson,753,1,True
2376,1,1,Earth,False,F,459.0,S,55 Cancri e,22.0,False,Harlos Coffmaney,703,1,False
2377,1,1,Europa,True,C,83.0,P,PSO J318.5-22,32.0,False,Alark Noxiong,0,0,True
